Longitude,Latitude,Station Name,ID,Z0_Ampm,Z0_LocalPh,Z0_UTCPhas,O1_Ampm,O1_LocalPh,O1_UTCPhas,K1_Ampm,K1_LocalPh,K1_UTCPhas,M2_Ampm,M2_LocalPh,M2_UTCPhas,S2_Ampm,S2_LocalPh,S2_UTCPhas,M4_Ampm,M4_LocalPh,M4_UTCPhas,MS4_Ampm,MS4_LocalP,MS4_UTCPha,N2_Ampm,N2_LocalPh,N2_UTCPhas,K2_Ampm,K2_LocalPh,K2_UTCPhas,Q1_Ampm,Q1_LocalPh,Q1_UTCPhas,J1_Ampm,J1_LocalPh,J1_UTCPhas,MU2_Ampm,MU2_LocalP,MU2_UTCPha,P1_Ampm,P1_LocalPh,P1_UTCPhas,MM_Ampm,MM_LocalPh,MM_UTCPhas,OO1_Ampm,OO1_LocalP,OO1_UTCPha,L2_Ampm,L2_LocalPh,L2_UTCPhas,NO1_Ampm,NO1_LocalP,NO1_UTCPha,MN4_Ampm,MN4_LocalP,MN4_UTCPha,M8_Ampm,M8_LocalPh,M8_UTCPhas,2Q1_Ampm,2Q1_LocalP,2Q1_UTCPha,2N2_Ampm,2N2_LocalP,2N2_UTCPha,NU2_Ampm,NU2_LocalP,NU2_UTCPha,M3_Ampm,M3_LocalPh,M3_UTCPhas,MO3_Ampm,MO3_LocalP,MO3_UTCPha,MK3_Ampm,MK3_LocalP,MK3_UTCPha,SK3_Ampm,SK3_LocalP,SK3_UTCPha,SN4_Ampm,SN4_LocalP,SN4_UTCPha,S4_Ampm,S4_LocalPh,S4_UTCPhas,2MN6_Ampm,2MN6_Local,2MN6_UTCPh,M6_Ampm,M6_LocalPh,M6_UTCPhas,2MS6_Ampm,2MS6_Local,2MS6_UTCPh,2SM6_Ampm,2SM6_Local,2SM6_UTCPh,MSF_Ampm,MSF_LocalP,MSF_UTCPha,ALP1_Ampm,ALP1_Local,ALP1_UTCPh,UPS1_Ampm,UPS1_Local,UPS1_UTCPh,EPS2_Ampm,EPS2_Local,EPS2_UTCPh,ETA2_Ampm,ETA2_Local,ETA2_UTCPh,2MK5_Ampm,2MK5_Local,2MK5_UTCPh,2SK5_Ampm,2SK5_Local,2SK5_UTCPh,3MK7_Ampm,3MK7_Local,3MK7_UTCPh,M10_Ampm,M10_LocalP,M10_UTCPha,SIG1_Ampm,SIG1_Local,SIG1_UTCPh,OQ2_Ampm,OQ2_LocalP,OQ2_UTCPha,MSN2_Ampm,MSN2_Local,MSN2_UTCPh,2SM2_Ampm,2SM2_Local,2SM2_UTCPh,SK4_Ampm,SK4_LocalP,SK4_UTCPha,MF_Ampm,MF_LocalPh,MF_UTCPhas,SSA_Ampm,SSA_LocalP,SSA_UTCPha,PHI1_Ampm,PHI1_Local,PHI1_UTCPh,SO1_Ampm,SO1_LocalP,SO1_UTCPha,MKS2_Ampm,MKS2_Local,MKS2_UTCPh,SO3_Ampm,SO3_LocalP,SO3_UTCPha,MK4_Ampm,MK4_LocalP,MK4_UTCPha,2MK6_Ampm,2MK6_Local,2MK6_UTCPh,MSK6_Ampm,MSK6_Local,MSK6_UTCPh,TAU1_Ampm,TAU1_Local,TAU1_UTCPh,BET1_Ampm,BET1_Local,BET1_UTCPh,SA_Ampm,SA_LocalPh,SA_UTCPhas,RHO1_Ampm,RHO1_Local,RHO1_UTCPh,PI1_Ampm,PI1_LocalP,PI1_UTCPha,S1_Ampm,S1_LocalPh,S1_UTCPhas,LDA2_Ampm,LDA2_Local,LDA2_UTCPh,T2_Ampm,T2_LocalPh,T2_UTCPhas,OP2_Ampm,OP2_LocalP,OP2_UTCPha,MSN6_Ampm,MSN6_Local,MSN6_UTCPh,CHI1_Ampm,CHI1_Local,CHI1_UTCPh,PSI1_Ampm,PSI1_Local,PSI1_UTCPh,THE1_Ampm,THE1_Local,THE1_UTCPh,R2_Ampm,R2_LocalPh,R2_UTCPhas,MSM_Ampm,MSM_LocalP,MSM_UTCPha,H1_Ampm,H1_LocalPh,H1_UTCPhas,H2_Ampm,H2_LocalPh,H2_UTCPhas,GAM2_Ampm,GAM2_Local,GAM2_UTCPh
-65.0833,47.25,NEGUAC,2022,0.72,0,0,0.192,218.5,274.2722,0.217,246.1,306.2643,0.281,144.6,260.5364,0.074,183.6,303.6,0.021,177.4,49.27283,0.013,288.5,164.4364,0.064,129.3,243.0589,0.018,176,296.3286,0.028,189.5,243.0947,0,0,0,0.034,190.4,302.2728,0.072,243.9,303.7357,0.017,86.6,88.7775,0,0,0,0.016,170.6,288.7139,0.023,153,210.9868,0.007,103.7,333.3953,0.001,165,268.7457,0,0,0,0,0,0,0,0,0,0.004,18.8,192.7046,0.008,281.6,93.30856,0.013,259,75.10069,0.011,278,98.16428,0,0,0,0,0,0,0.001,98.6,84.23175,0.002,126.5,114.3092,0.001,258.2,250.0728,0.001,80.4,76.33642,0.026,100.9,104.9636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,338.6,30.30856,0.007,256,5.403921,0.003,276.4,38.5775,0.006,292,56.06358,0.005,230,110.3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.1333,47.2,BURNT CHURCH,2025,0.914,0,0,0.188,222.9,278.6721,0.201,246.3,306.4643,0.271,145,260.9364,0.063,181.4,301.4,0.018,183.5,55.37283,0.01,296,171.9364,0.067,132.3,246.0589,0.017,181.4,301.7285,0.025,175,228.5947,0.012,240.6,302.9418,0.026,175.4,287.2728,0.066,246.3,306.1357,0.073,183.6,185.7775,0.003,128.9,193.4564,0.016,169,287.1139,0.023,168.6,226.5868,0.005,103.8,333.4953,0,42.3,146.0457,0.01,176.3,227.7171,0,0,0,0,0,0,0.005,54.7,228.6046,0.007,316.1,127.8086,0.009,261,77.10069,0.008,272.5,92.66428,0.005,282.7,156.4589,0.004,124.1,4.1,0.001,75.6,61.23175,0.002,96.4,84.20925,0.002,49.2,41.07283,0.001,82.4,78.33642,0.043,223.9,227.9636,0,0,0,0,0,0,0.007,244.1,353.7953,0.005,161.5,284.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,298.7,62.76358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.1667,47.05,BAY DU VIN,2028,0.73,0,0,0.196,228.6,284.3721,0.219,252.7,312.8643,0.294,159.1,275.0364,0.07,199.8,319.8,0.023,227.8,99.67284,0.018,318.2,194.1364,0.064,150.4,264.1589,0.018,199.8,320.1285,0.02,202.2,255.7946,0,0,0,0.031,211.5,323.3728,0.072,252.7,312.5357,0.054,190.1,192.2775,0,0,0,0.014,177.9,296.0139,0.014,207.1,265.0868,0.005,166.3,35.99533,0.001,274.9,18.64567,0,0,0,0,0,0,0,0,0,0.01,70.5,244.4046,0.019,313.9,125.6086,0.02,297,113.1007,0.014,305.5,125.6643,0,0,0,0,0,0,0.003,183.1,168.7318,0.003,167.4,155.2092,0.004,76.7,68.57283,0.001,121.7,117.6364,0.068,157.6,161.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,318.7,10.40856,0.008,223,333.3039,0.004,249,11.1775,0.009,278.1,42.16358,0.005,231.5,111.8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.25,47.1167,ROBICHAUD SPIT,2029,0.759,0,0,0.197,225.2,280.9721,0.187,248.7,308.8643,0.292,148.3,264.2364,0.075,199.4,319.4,0.02,198.4,70.27283,0.014,307.3,183.2364,0.072,145.6,259.3589,0.015,188.3,308.6285,0.017,184.7,238.2946,0.013,340.1,42.44177,0.016,222.7,334.5728,0.056,251.3,311.1357,0.02,133.7,135.8775,0.005,246.9,311.4564,0.016,33.5,151.6139,0.01,285.4,343.3868,0.004,44.6,274.2953,0.001,115.7,219.4457,0.015,351.1,42.51714,0.006,195.9,307.4814,0.018,141.3,255.3503,0.006,220.2,34.10463,0.009,309.8,121.5086,0.01,305.8,121.9007,0.006,50.4,230.5643,0.003,193.7,67.45892,0.002,266.6,146.6,0.002,95.7,81.33175,0.003,118.7,106.5093,0.002,134.6,126.4728,0,269.2,265.1364,0.022,40.5,44.56358,0.004,219.9,269.4311,0.01,196.4,263.1339,0.005,270.2,19.89533,0.003,212.5,335.006,0,332.7,264.7371,0.001,91.8,31.96428,0.001,282.9,330.8735,0,121.8,341.4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.2667,47.1167,OAK POINT,2030,0.734,0,0,0.246,227,282.7722,0.231,240,300.1643,0.316,141,256.9364,0.088,180,300,0.024,170,41.87283,0.018,299,174.9364,0.067,119,232.7589,0.024,180,300.3286,0,0,0,0,0,0,0,0,0,0.073,240,299.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.3833,47.0667,LOGGIEVILLE,2033,0.75,0,0,0.203,222.2,277.9721,0.219,250.7,310.8643,0.339,158.7,274.6364,0.08,199.2,319.2,0.019,209.7,81.57283,0.012,324.5,200.4364,0.075,145.7,259.4589,0.021,199.2,319.5285,0.026,198.7,252.2946,0.019,260.1,322.4418,0.035,203.5,315.3728,0.072,250.7,310.5357,0.005,90.2,92.37749,0.008,127.4,191.9564,0.023,182.6,300.7139,0.028,169.2,227.1868,0.007,120.7,350.3953,0,256.2,359.9457,0.006,193.3,244.7171,0,0,0,0,0,0,0.006,69.1,243.0046,0.011,314,125.7086,0.013,294.4,110.5007,0.008,305.1,125.2643,0.004,292.5,166.2589,0.005,164,44,0.004,123.3,108.9318,0.005,157.1,144.9093,0.004,69,60.87283,0.002,155.2,151.1364,0.024,114.2,118.2636,0,0,0,0,0,0,0.003,39.1,148.7953,0.004,28.4,150.9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,296.8,60.86358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.4,47.0833,GORDON POINT,2034,0.798,0,0,0.187,228.6,284.3721,0.183,251.5,311.6643,0.308,158.1,274.0364,0.074,211.1,331.1,0.013,218.8,90.67284,0.009,325.2,201.1364,0.093,148.3,262.0589,0.015,200,320.3286,0.029,189.5,243.0947,0.015,276.5,338.8418,0.018,214.7,326.5728,0.055,254.1,313.9357,0.032,172.8,174.9775,0.005,290.4,354.9564,0.01,70.8,188.9139,0.022,249.6,307.5868,0.001,86.7,316.3953,0,246.4,350.1457,0.01,4.9,56.31715,0.007,187.9,299.4814,0.023,144,258.0503,0.004,244.4,58.30463,0.012,323.2,134.9086,0.014,342.6,158.7007,0.005,75.3,255.4643,0.002,219.5,93.25892,0,229.3,109.3,0.003,137.7,123.3317,0.004,135.7,123.5093,0,125.9,117.7728,0,264,259.9364,0.012,23.7,27.76358,0.003,209.8,259.3311,0.003,135,201.7339,0.005,272,21.69534,0.008,273.4,35.90605,0.001,267.2,199.2371,0.002,95.9,36.06427,0.001,324,11.97353,0.001,174.4,34.08208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.4667,47.0333,CHATHAM,2035,0.686,0,0,0.208,228.8,284.5721,0.232,258.2,318.3643,0.37,173.6,289.5364,0.079,218.1,338.1,0.013,247.2,119.0728,0.007,5.8,241.7364,0.1,165.8,279.5589,0.021,218.1,338.4286,0.032,200.4,253.9946,0,0,0,0.05,219.5,331.3728,0.076,258.2,318.0357,0.01,90.6,92.7775,0,0,0,0.05,213.4,331.5139,0.041,184.1,242.0868,0.007,183.2,52.89534,0.001,323.2,66.94567,0,0,0,0,0,0,0,0,0,0.01,84.6,258.5046,0.014,330.7,142.4086,0.017,325.6,141.7007,0.007,350.6,170.7643,0,0,0,0,0,0,0.002,203.8,189.4317,0.003,208.3,196.1093,0.002,93.8,85.67284,0.001,190.4,186.3364,0.029,106.2,110.2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,337,28.70856,0.003,299,48.40392,0.003,6.2,128.3775,0.005,301.9,65.96358,0.003,266.3,146.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.5667,47,NEWCASTLE,2040,0.648,0,0,0.218,228.8,284.5721,0.238,258.1,318.2643,0.412,175.8,291.7364,0.095,224.2,344.2,0.017,291.5,163.3728,0.011,35.6,271.5364,0.102,169.9,283.6589,0.025,224.2,344.5285,0.034,210.7,264.2946,0.014,249.5,311.8418,0.056,230.3,342.1728,0.078,258.1,317.9357,0.028,61.7,63.8775,0.01,132.7,197.2564,0.056,208.3,326.4139,0.035,185.4,243.3868,0.008,198,67.69534,0,332.4,76.14567,0.012,252.4,303.8171,0,0,0,0,0,0,0.015,91.6,265.5046,0.018,335.5,147.2086,0.025,327.8,143.9007,0.011,10.3,190.4643,0.006,23.9,257.6589,0.003,237.1,117.1,0.003,235.3,220.9317,0.005,268.1,255.9093,0.001,17,8.872834,0,165.7,161.6364,0.037,98.4,102.4636,0,0,0,0,0,0,0.005,210.6,320.2953,0.004,281.7,44.20605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,306.5,70.56358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.8667,47.5167,TRACADIE,2060,0.676,0,0,0.164,221,276.7722,0.179,249,309.1643,0.21,127,242.9364,0.051,167,287,0.006,96,327.8728,0.009,92,327.9364,0.051,103,216.7589,0.012,167,287.3286,0.027,191,244.5947,0.006,224,286.3418,0.012,121,232.8728,0.06,249,308.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.6667,47.7167,SHIPPEGAN GULLY,2070,0.705,0,0,0.169,216.2,271.9721,0.179,236.6,296.7643,0.332,112.5,228.4364,0.086,155.3,275.3,0.009,117.1,348.9728,0.006,209.2,85.13641,0.077,88.1,201.8589,0.017,144.2,264.5285,0.034,189.7,243.2946,0.024,253.1,315.4418,0.022,105.4,217.2728,0.054,239.2,299.0357,0.011,70.9,73.0775,0.007,212.7,277.2564,0.028,49.8,167.9139,0.015,227.9,285.8868,0.001,114.2,343.8953,0,333.6,77.34566,0.006,252.6,304.0172,0.008,78.6,190.1814,0.019,83.8,197.8503,0.001,245,58.90462,0,334.7,146.4086,0.005,334.8,150.9007,0.001,38.1,218.2643,0.002,282.8,156.5589,0,316.6,196.6,0.005,323.3,308.9318,0.007,349.3,337.1093,0.005,39,30.87283,0.002,53.1,49.03642,0.091,154.9,158.9636,0.009,42.4,91.93106,0.008,270.6,337.3339,0.007,99.4,209.0953,0.006,227.3,349.8061,0.001,75.2,7.237108,0,175.6,115.7643,0.001,264.2,312.1735,0.001,255,114.6821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.7,47.75,SHIPPEGAN,2071,0.922,0,0,0.188,217.5,273.2722,0.189,239.3,299.4643,0.43,111.6,227.5364,0.135,154.1,274.1,0.001,84.8,316.6728,0.001,240.7,116.6364,0.145,81.1,194.8589,0.027,143,263.3286,0.05,216.9,270.4946,0.023,243.6,305.9418,0.017,108.3,220.1728,0.057,241.9,301.7357,0.025,20.6,22.7775,0.013,228.2,292.7564,0.034,133.3,251.4139,0.014,231.7,289.6868,0.002,47,276.6953,0.002,160.8,264.5457,0.023,272,323.4171,0.006,81.5,193.0814,0.036,76.8,190.8503,0.004,45.4,219.3046,0.007,153.5,325.2086,0.002,290.1,106.2007,0.005,281.5,101.6643,0.001,230.7,104.4589,0,76.4,316.4,0.002,297.3,282.9318,0.001,300,287.8093,0.001,326.8,318.6728,0.001,354.2,350.1364,0.061,190.8,194.8636,0.017,51.6,101.1311,0.004,225.5,292.2339,0.024,49.3,158.9953,0.012,40.2,162.7061,0.002,74.5,6.537108,0.001,170,110.1643,0,97.6,145.5735,0,250,109.6821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.5833,47.9,MISCOU,2090,0.799,0,0,0.186,207,262.7722,0.181,231.2,291.3643,0.456,98.3,214.2364,0.121,143,263,0.004,296.3,168.1728,0.003,349.9,225.8364,0.099,81.6,195.3589,0.025,131.9,252.2285,0.028,178.9,232.4946,0,0,0,0.024,116.6,228.4728,0.054,233.9,293.7357,0.02,113.3,115.4775,0,0,0,0.007,163.4,281.5139,0.009,146.1,204.0868,0.001,267.2,136.8953,0.002,222,325.7457,0,0,0,0,0,0,0.024,77.2,191.2503,0.006,131.2,305.1046,0.009,87.4,259.1086,0.002,340.3,156.4007,0.003,222.6,42.76427,0,0,0,0,0,0,0.001,274.2,259.8318,0.003,140,127.8092,0.005,175.3,167.1728,0.002,287,282.9364,0.013,225.3,229.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,227,278.7086,0.01,294,44.20392,0.005,325.9,88.0775,0.007,257.8,21.86358,0,46.7,287.0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64.9333,47.8,CARAQUET,2110,0.737,0,0,0.194,207.7,263.4721,0.2,228.1,288.2643,0.476,96.7,212.6364,0.13,136.5,256.5,0.013,117.9,349.7728,0.005,161.1,37.03642,0.105,72.6,186.3589,0.026,125.4,245.7285,0.029,170.1,223.6946,0.004,261.6,323.9418,0.021,128.9,240.7728,0.061,230.7,290.5357,0.016,60.3,62.4775,0.001,41.2,105.7564,0.015,21.9,140.0139,0.01,278,335.9868,0.004,53.5,283.1953,0,78.5,182.2457,0.005,247.7,299.1172,0.008,102.1,213.6814,0.026,68.3,182.3503,0.006,40.9,214.8046,0.01,179.6,351.3086,0.016,178.9,355.0007,0.003,3.1,183.2643,0.001,64.6,298.3589,0.001,160.2,40.2,0.002,350.5,336.1317,0.001,9.2,357.0092,0,227.3,219.1728,0.002,135.3,131.2364,0.021,193.5,197.5636,0.001,328.2,17.73106,0.005,206,272.7339,0.005,106.9,216.5953,0.009,304.1,66.60605,0.003,98.4,30.43711,0,215.4,155.5643,0.003,18.5,66.47353,0,23.3,242.9821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.35,47.75,STONEHAVEN,2120,0.975,0,0,0.204,203,258.7722,0.192,226,286.1643,0.56,92,207.9364,0.146,130,250,0.003,173,44.87283,0.003,333,208.9364,0.137,66,179.7589,0.039,131,251.3286,0,0,0,0,0,0,0,0,0,0.06,226,285.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,29,33.39213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.65,47.6167,BATHURST,2130,0.93,0,0,0.182,220.9,276.6721,0.191,229.8,289.9643,0.588,108,223.9364,0.157,152.4,272.4,0.034,144.3,16.17283,0.017,168.3,44.23642,0.125,93,206.7589,0.032,141.3,261.6285,0.032,198.8,252.3946,0.011,254,316.3418,0.038,145.1,256.9728,0.058,232.4,292.2357,0.017,350.4,352.5775,0.011,210.1,274.6564,0.025,93.4,211.5139,0.024,210.8,268.7868,0.012,125.1,354.7953,0.004,316,59.74567,0.011,309,0.417145,0.014,118.4,229.9814,0.031,88.6,202.6503,0.006,351.8,165.7046,0.02,152.7,324.4086,0.013,188.8,4.900692,0.008,343,163.1643,0.005,163.5,37.25892,0.005,215.4,95.4,0.007,277.8,263.4318,0.017,291,278.8093,0.017,336.4,328.2728,0.004,34.7,30.63642,0.026,314.6,318.6636,0.003,248.4,297.9311,0.006,4.8,71.53391,0.007,143.8,253.4953,0.005,229.2,351.7061,0.003,28.8,320.8371,0.001,329.9,270.0643,0.002,324.4,12.37353,0.001,154,13.68209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65.85,47.9,BELLEDUNE,2145,1.158,0,0,0.195,204.5,260.2722,0.2,226.1,286.2643,0.619,90.6,206.5364,0.177,131,251,0.011,175.9,47.77283,0.003,293.1,169.0364,0.147,78.5,192.2589,0.037,119.9,240.2285,0.033,185.8,239.3946,0,0,0,0.021,136.2,248.0728,0.06,228.8,288.6357,0.028,55.5,57.6775,0,0,0,0.02,90.7,208.8139,0.005,103.6,161.5868,0.002,126.2,355.8953,0,114.4,218.1457,0,0,0,0,0,0,0.036,74.1,188.1503,0.01,127.3,301.2046,0.02,82.9,254.6086,0.004,277.3,93.40069,0.008,218.1,38.26427,0,0,0,0,0,0,0.001,167,152.6318,0.003,229.7,217.5092,0.002,314.8,306.6728,0,344.3,340.2364,0.014,283.9,287.9636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,199.9,251.6086,0.01,286,35.80392,0.01,244.3,6.477499,0.011,225.1,349.1636,0.002,186.3,66.62855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66.3833,48.0667,DALHOUSIE,2165,1.433,0,0,0.199,204.3,260.0721,0.217,223.8,283.9643,0.757,93.4,209.3364,0.192,137.8,257.8,0.03,189.8,61.67283,0.006,1.5,237.4364,0.179,78.9,192.6589,0.04,126.7,247.0285,0.05,178.2,231.7946,0,0,0,0.056,110.2,222.0728,0.065,226.5,286.3357,0.005,7.4,9.577498,0,0,0,0.046,104.8,222.9139,0.022,157,214.9868,0.013,125.3,354.9953,0,229.9,333.6457,0,0,0,0,0,0,0.045,74.5,188.5503,0.018,104.3,278.2046,0.037,102.9,274.6086,0.01,200.4,16.50069,0.021,146.3,326.4643,0,0,0,0,0,0,0.006,289.1,274.7318,0.011,326.4,314.2093,0.009,34.2,26.07283,0.005,114.1,110.0364,0.011,273.8,277.8636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,92.5,144.2086,0.002,341,90.40392,0.013,6,128.1775,0.007,248.5,12.56358,0.002,148.7,29.02855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
